"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy"
3011, 1.130034343455861e+01, 1.399867247116623e+00, 2.103210857211613e+00, 1.108181409859068e+03, -1.274908091164838e+02, 5.956244849258477e+05, 1.199240503293903e+05, 1.986341051830331e+02, 1.877186670008607e+00, 1.142119526946575e+05, 1.243449787580175e-14, 9.094947017729282e-13, 1.483613232267089e-11, -3.632158041000366e-08
3012, 1.109555698761812e+01, 1.170524214862457e+00, 2.044864735461093e+00, 1.091570570048981e+03, -1.169596121482038e+02, 5.815590343704113e+05, 1.147472731403192e+05, 1.954826121272945e+02, 1.915416040054923e+00, 1.092816887050660e+05, -7.194245199571014e-14, -3.956301952712238e-11, 6.707523425575346e-12, -5.587935447692871e-09
3013, 5.264529487109780e+01, 2.120066636296082e+00, 2.281671111118645e+00, 1.042386391789776e+03, 4.516494662256451e+00, 6.100790335184166e+05, 1.487865289411996e+05, 2.271647356681020e+02, 1.512030194432916e+00, 1.417000275630473e+05, -1.690314554991801e-14, 2.961542122648098e-11, -1.825178896908142e-11, 2.128945197910070e-08
3014, 1.121260454063235e+01, 1.629211562468358e+00, 2.067440477108944e+00, 1.088925749245024e+03, -1.300799259473808e+02, 5.849842722288438e+05, 1.176488769295445e+05, 1.982371823800553e+02, 1.879319585334498e+00, 1.120451208852805e+05, 1.865174681370263e-14, 3.183231456205249e-11, -2.307842805748805e-11, 6.239861249923706e-08
3015, 5.234575570059096e+01, 2.120066636296082e+00, 2.285825201310978e+00, 1.043758201884564e+03, 4.821292839634794e+00, 6.111476472567079e+05, 1.491364219625432e+05, 2.272851430902080e+02, 1.510870176275255e+00, 1.420332590119459e+05, 7.799316747991725e-15, 6.127720553195104e-11, 2.891409334182526e-12, 3.124296199530363e-08
3016, 8.469240673150363e+00, 5.100133178444398e+00, 1.887246941610247e+00, 6.119424769471561e+02, -1.121272283538835e+01, 4.489093203117473e+05, 1.398657625870267e+05, 2.581743145392962e+02, 1.006814358966721e+00, 1.332040596066922e+05, 2.073341498487480e-14, -1.017497197608463e-11, -8.237410753508811e-12, -2.235174179077148e-08
3017, 8.768780398573828e+00, 5.100133351842184e+00, 1.884330781211298e+00, 6.146276520316613e+02, -1.513094468234121e+01, 4.488663289287356e+05, 1.394266014723906e+05, 2.577619712164988e+02, 1.013743884693588e+00, 1.327858109260864e+05, -4.032885136950881e-14, 1.341504685115069e-11, -6.364020421756322e-12, -1.380976755172014e-08
3018, 8.674026388201380e+00, 5.329477755648145e+00, 1.861062482600195e+00, 5.540605295487843e+02, -1.402985197176874e+01, 4.332067364828909e+05, 1.402714539688168e+05, 2.625661219317221e+02, 9.167844915993774e-01, 1.335904323512541e+05, 2.592370762499741e-14, 7.240430477395421e-12, -6.411093878000429e-12, -8.767528925091028e-09
3019, 5.204621653008411e+01, 2.120066636296081e+00, 2.290246933653751e+00, 1.045190948009732e+03, 5.062767476471245e+00, 6.122794031415803e+05, 1.495115899158798e+05, 2.274169835564530e+02, 1.509586946393493e+00, 1.423905618246474e+05, -4.587996649263459e-14, -4.099831585335778e-11, 3.395894676572198e-12, -7.310882210731506e-08
3020, 8.556980161901771e+00, 4.870788948029128e+00, 1.916538062173607e+00, 6.800637946550514e+02, -1.272523161174699e+01, 4.672177750042977e+05, 1.386074848326268e+05, 2.519414238804905e+02, 1.115345932271662e+00, 1.320056998405970e+05, -5.884182030513330e-15, -1.671907057243516e-11, -5.756284338076512e-12, 1.484295353293419e-09
3021, 5.174667735957727e+01, 2.120066636296080e+00, 2.294870544113395e+00, 1.046676075009029e+03, 5.241669203640808e+00, 6.134598090527243e+05, 1.499050493200900e+05, 2.275560651049704e+02, 1.508226261471905e+00, 1.427652850667525e+05, -1.004751837285767e-14, 8.697043085703626e-12, 2.280509114882534e-12, 4.962203092873096e-09
3022, 5.340011693380979e+01, 5.100133223473164e+00, 2.111256967654332e+00, 8.232088319205736e+02, 3.304767947776780e+00, 5.350742235411045e+05, 1.498325108800791e+05, 2.472266629928173e+02, 1.237017735356626e+00, 1.426962008381707e+05, 1.783989622694548e-14, 1.372413294120634e-11, 4.240371942465515e-12, -1.415719452779740e-08
3023, 5.360490239324896e+01, 5.329477318629260e+00, 2.096639343190205e+00, 8.050419251287030e+02, 2.613025710795194e+00, 5.290559985504533e+05, 1.497997181637895e+05, 2.488958243005474e+02, 1.214057914417657e+00, 1.426649696797996e+05, 1.510597202880604e-14, 1.649347325383133e-11, 2.510144869738440e-13, -8.496499503962696e-09
3024, 5.144713818907042e+01, 2.120066636296080e+00, 2.299675823325038e+00, 1.048203210562657e+03, 5.344795071094390e+00, 6.146833488703792e+05, 1.503156503883335e+05, 2.277025667313255e+02, 1.506786441283365e+00, 1.431563337031748e+05, 1.686151218649456e-13, 5.584865903074387e-12, 1.245442637909377e-11, -1.532316673547029e-08
3025, 5.348785585626950e+01, 4.870788838851529e+00, 2.126678354193649e+00, 8.440943344497319e+02, 3.597558418334794e+00, 5.417673843511872e+05, 1.497002823769659e+05, 2.452173270128757e+02, 1.264354028774316e+00, 1.425702689304438e+05, -2.423755640634795e-14, -8.423484132435988e-12, -1.246854008929432e-11, 1.823900674935430e-08
3026, 5.114759901856360e+01, 2.120066636296081e+00, 2.304600313227553e+00, 1.049765215009063e+03, 5.372302597862162e+00, 6.159364167541793e+05, 1.507366496231268e+05, 2.278523892015422e+02, 1.505312298092777e+00, 1.435572853553589e+05, 7.141509605901319e-14, 3.979039320256561e-12, 1.164074392434600e-11, -2.684828359633684e-08
3027, 1.159988306618869e+01, 1.399866776526827e+00, 2.201563872063186e+00, 1.143063727457660e+03, -1.290528151633101e+02, 6.206942495033696e+05, 1.280677589568064e+05, 2.026463871698998e+02, 1.830928020171280e+00, 1.219678656731490e+05, -1.421085471520200e-14, 2.728484105318785e-11, -1.097077984013595e-11, 2.933666110038757e-08
3028, 1.139509760674948e+01, 1.170522681370721e+00, 2.160736645378798e+00, 1.134658009366613e+03, -1.208350047513298e+02, 6.116015849165131e+05, 1.241215601241011e+05, 2.001131985027321e+02, 1.862195463163861e+00, 1.182095810705725e+05, -1.065814103640150e-14, 1.273292582482100e-11, -6.650680006714538e-12, 6.100162863731384e-08
3029, 5.084805984805674e+01, 2.120066636296081e+00, 2.309595762711712e+00, 1.051343500378438e+03, 5.317382051400221e+00, 6.172063542869487e+05, 1.511643690210380e+05, 2.280047038530839e+02, 1.503811723125968e+00, 1.439646371628934e+05, -3.891331701311174e-14, -7.190692485892214e-12, 1.705979801869262e-11, -1.773878466337919e-08
3030, 1.151214414372902e+01, 1.629211161148463e+00, 2.143880557670012e+00, 1.115076296905900e+03, -1.333390369119832e+02, 6.042406103698288e+05, 1.240428196440360e+05, 2.015586260359706e+02, 1.840506924653458e+00, 1.181345901371772e+05, 1.598721155460225e-14, 2.182787284255028e-11, 7.958078640513122e-13, -1.280568540096283e-08
3031, 5.054852067754990e+01, 2.120066636296081e+00, 2.314547738108480e+00, 1.052915625171034e+03, 5.191013313202080e+00, 6.184666314596389e+05, 1.515875258607612e+05, 2.281537794073149e+02, 1.502346214739774e+00, 1.443676436769155e+05, -4.349298698969051e-14, -7.688072400924284e-12, -1.782940461936278e-11, -3.850436769425869e-08
3032, 5.310057766124746e+01, 5.100133325181631e+00, 2.111596414438167e+00, 8.223856320009025e+02, 3.599966249479460e+00, 5.349810924776630e+05, 1.499336914036918e+05, 2.473538434754441e+02, 1.235266269229144e+00, 1.427925632416113e+05, -3.767819389821625e-14, -5.521627599591739e-11, 9.945655410348309e-13, -2.908200258389115e-08
3033, 5.330536288826638e+01, 5.329477662168963e+00, 2.096786772397428e+00, 8.040535371033560e+02, 2.904026063913434e+00, 5.288958962364200e+05, 1.498915707785629e+05, 2.490309285366013e+02, 1.212154678437037e+00, 1.427524483605362e+05, 8.729128531115293e-14, -8.549605468033405e-12, 2.907091234405357e-12, 2.075466909445822e-08
3034, 5.024898150704306e+01, 2.120066636296081e+00, 2.319389928965797e+00, 1.054454419202770e+03, 4.988783269214323e+00, 6.196997888490251e+05, 1.520013402083333e+05, 2.282989927504778e+02, 1.500921787273659e+00, 1.447617525793651e+05, 7.660538869913580e-14, -3.740296961041167e-11, -8.998912726099206e-12, 5.529727786779404e-09
3035, 5.318831659210043e+01, 4.870788925281815e+00, 2.127216185415886e+00, 8.434498030851643e+02, 3.923084874963530e+00, 5.417443259242685e+05, 1.498100331251275e+05, 2.453350602220511e+02, 1.262768258215842e+00, 1.426747934525025e+05, -2.282896094385478e-15, -4.508393658397836e-11, 1.108765856905336e-12, 4.653702490031719e-08
3036, 4.994944233653622e+01, 2.120066636296080e+00, 2.324185920651079e+00, 1.055992116448005e+03, 4.686119582883212e+00, 6.209242462399846e+05, 1.524099648267790e+05, 2.284403632880933e+02, 1.499542640998400e+00, 1.451509188826467e+05, 4.846123502488808e-14, -3.755928901227890e-11, 1.630873214253370e-11, -6.162736099213362e-08
3037, 1.189942233875102e+01, 1.399866674818364e+00, 2.308692402981977e+00, 1.179896600771012e+03, -1.263423871261090e+02, 6.477615360068051e+05, 1.371205523009935e+05, 2.069030178772377e+02, 1.782465993951348e+00, 1.305895736199939e+05, 2.753353101070388e-14, -3.183231456205249e-12, -7.275957614183426e-12, 1.955777406692505e-08
3038, 1.169463711173205e+01, 1.170522337831029e+00, 2.284257020648645e+00, 1.179136676718261e+03, -1.199929622073160e+02, 6.433870596299518e+05, 1.343597667578741e+05, 2.049059729633875e+02, 1.808132252278315e+00, 1.279602540551182e+05, -6.394884621840902e-14, -7.321432349272072e-11, -2.069100446533412e-11, -5.029141902923584e-08
3039, 4.964990316602938e+01, 2.120066636296080e+00, 2.328797604375219e+00, 1.057492297875400e+03, 4.300372377220095e+00, 6.221058107713260e+05, 1.528006201117071e+05, 2.285723620975053e+02, 1.498264035601287e+00, 1.455229715349592e+05, -2.989275493803234e-14, 4.952482868247898e-11, -1.200650689980876e-12, 6.240588845685124e-08
3040, 1.181168340789809e+01, 1.629211074718181e+00, 2.227341895825246e+00, 1.143002138813196e+03, -1.333446400334178e+02, 6.251062178252471e+05, 1.311353103882414e+05, 2.050987944833746e+02, 1.799555287104941e+00, 1.248893432268966e+05, 1.421085471520200e-14, -2.091837814077735e-11, 1.512034941697493e-11, 8.614733815193176e-09
3041, 4.935036399552254e+01, 2.120066636296080e+00, 2.333056399042357e+00, 1.058893456919532e+03, 3.851258580186452e+00, 6.232000895302831e+05, 1.531597546427516e+05, 2.286913666101563e+02, 1.497118474537338e+00, 1.458650044216683e+05, -6.422640197456531e-14, -2.751221472863108e-11, -8.476330748408145e-12, -2.171873347833753e-08
3042, 5.639721228027501e+01, 5.102764023902034e+00, 2.107964472571282e+00, 8.285844683003969e+02, -4.829614435142374e-01, 5.354672522522986e+05, 1.490479990556758e+05, 2.463163318041780e+02, 1.249332752607220e+00, 1.419490467196913e+05, -3.564856743132339e-16, 2.140954080687152e-12, 8.016659818615990e-12, 4.990488378098235e-08
3043, 5.630109792253899e+01, 5.329053504906398e+00, 2.097005979063765e+00, 8.133470346558327e+02, -3.301644666270560e-01, 5.307346557420567e+05, 1.492007176518692e+05, 2.478572281986240e+02, 1.228928497521854e+00, 1.420944930017802e+05, -7.309864519244869e-14, 1.745270594710746e-12, -5.875008162251061e-12, 4.681169230025262e-09
3044, 4.905082482501569e+01, 2.120066636296080e+00, 2.336879120141499e+00, 1.060181330575695e+03, 3.346929878149723e+00, 6.241882653101257e+05, 1.534790034609666e+05, 2.287931763925934e+02, 1.496151902115426e+00, 1.461690509152064e+05, 7.549516567451064e-14, -3.828404260275420e-11, 6.330047597202793e-12, -1.217267708852887e-08
3045, 5.622298695910924e+01, 4.919691482100788e+00, 2.120868348073400e+00, 8.427967123151891e+02, -5.251528462628541e-01, 5.404122193129292e+05, 1.491822695235235e+05, 2.450382286828555e+02, 1.266319920978463e+00, 1.420769233557367e+05, 1.147172634663463e-14, -1.194422338812728e-11, -1.217649006797494e-11, -6.445429789891932e-08
3046, 4.875128565450885e+01, 2.120066636296080e+00, 2.340209469228109e+00, 1.061347264063578e+03, 2.790522569222377e+00, 6.250580229968609e+05, 1.537526986514125e+05, 2.288750015248991e+02, 1.495396115681359e+00, 1.464297130013453e+05, 2.993438830145578e-14, 7.420197789542726e-11, 1.085895262598058e-11, 6.068148650228977e-09
3047, 8.602787742502223e+00, 1.397235952780337e+00, 1.496856293208568e+00, 8.700960322319357e+02, -1.807298076336175e+01, 4.368048041943668e+05, 7.352399888772004e+04, 1.711115626860453e+02, 2.217135437334195e+00, 7.002142751211434e+04, 9.303668946358812e-14, 6.599520929739811e-11, -4.334310688136611e-13, 1.763692125678062e-08
3048, 8.698902085823869e+00, 1.170946487790224e+00, 1.426707390469785e+00, 8.380646571009927e+02, -1.538699482094430e+01, 4.179111799362802e+05, 6.867348022881485e+04, 1.676812456166975e+02, 2.263209258326347e+00, 6.540188593220465e+04, -6.539213615042172e-14, -2.376054908381775e-11, -1.296562857078243e-11, 1.746229827404022e-09
3049, 4.845174648400200e+01, 2.120066636296081e+00, 2.343046437940243e+00, 1.062402075830303e+03, 2.175813548230971e+00, 6.258113719415008e+05, 1.539796461219717e+05, 2.289353019714142e+02, 1.494870931369742e+00, 1.466458534494969e+05, -5.921652057594429e-14, -3.615241439547390e-11, 1.019942463820200e-11, -4.845423973165452e-08
3050, 8.777013079141685e+00, 1.580308469055280e+00, 1.597841521267500e+00, 9.141433834509244e+02, -3.289251413791146e+01, 4.637315221886040e+05, 8.075881245617391e+04, 1.760704875895653e+02, 2.152134677661636e+00, 7.691172614873709e+04, -4.352074256530614e-14, -3.092281986027956e-11, 9.059419880941277e-13, 1.525040715932846e-08
3051, 4.815220731349516e+01, 2.120066636296081e+00, 2.345285449187124e+00, 1.063322639128419e+03, 1.518830493693800e+00, 6.264234922166431e+05, 1.541498039436335e+05, 2.289694879541865e+02, 1.494624657792560e+00, 1.468079085177462e+05, -6.852851619498779e-14, -3.853628527394903e-11, -1.758217876846047e-11, -1.091393642127514e-10
3052, 5.280103846884180e+01, 5.100133346449585e+00, 2.111937172936242e+00, 8.215511491235159e+02, 3.864714126097834e+00, 5.348864769613962e+05, 1.500359065272003e+05, 2.474825359267824e+02, 1.233494718520337e+00, 1.428899109782861e+05, 2.644412466779045e-14, 1.213251721310371e-11, 5.999034602410802e-12, -9.680661605671048e-09
3053, 5.300582364344687e+01, 5.329477736233703e+00, 2.096921306176433e+00, 8.030520317207427e+02, 3.167138509888403e+00, 5.287312372888826e+05, 1.499830243867728e+05, 2.491668832004679e+02, 1.210238390427091e+00, 1.428395470350217e+05, 5.895284260759581e-14, 3.869260467581626e-11, -2.027897294532011e-11, 5.888432497158647e-08
3054, 4.785266814298831e+01, 2.120066636296080e+00, 2.346866442163235e+00, 1.064086791575362e+03, 8.236596498661491e-01, 6.268787834451448e+05, 1.542584741425843e+05, 2.289765467928181e+02, 1.494667053191930e+00, 1.469114039453185e+05, 6.392109064279339e-14, 2.230216011867014e-11, -3.740572088184457e-12, 2.905653673224151e-08
3055, 5.288877740194737e+01, 4.870788943399557e+00, 2.127761866310839e+00, 8.427938394170992e+02, 4.218190849589334e+00, 5.417211229706395e+05, 1.499216497507768e+05, 2.454548832498674e+02, 1.261156803617786e+00, 1.427810950007398e+05, -6.847994393766044e-14, -3.014122285094345e-11, 1.506791913463701e-11, -1.325315679423511e-08
3056, 4.755312897248148e+01, 2.120066636296080e+00, 2.347732383400296e+00, 1.064691197530139e+03, 9.884278474024305e-02, 6.271656240678692e+05, 1.542992504339709e+05, 2.289525954809020e+02, 1.495042174703136e+00, 1.469502385085438e+05, 4.816112786354410e-14, 1.023170437264298e-10, 7.720287815071378e-12, 3.010427462868392e-08
3057, 1.219896153115668e+01, 1.399866653550411e+00, 2.427867186757839e+00, 1.219328810642374e+03, -1.183183479914901e+02, 6.775842894574520e+05, 1.474057028406343e+05, 2.115045456279945e+02, 1.730701961424585e+00, 1.403849550863184e+05, -2.930988785010413e-14, -3.819877747446299e-11, -6.139089236967266e-12, 3.608874976634979e-08
3058, 1.199417635655156e+01, 1.170522263766293e+00, 2.420140417713116e+00, 1.225907501928149e+03, -1.131044201991347e+02, 6.779023774812877e+05, 1.459085646384632e+05, 2.100247932059583e+02, 1.750949401905334e+00, 1.389591091794888e+05, 2.042810365310288e-14, 7.503331289626658e-11, -1.591615728102624e-12, 4.842877388000488e-08
3059, 4.725358980197463e+01, 2.120066636296081e+00, 2.347870295640494e+00, 1.065127126014080e+03, -6.600147115255148e-01, 6.272803004707374e+05, 1.542716684310615e+05, 2.288982225935096e+02, 1.495744352866951e+00, 1.469239699343443e+05, 7.792377854087817e-15, 1.713651442969422e-11, 7.534700294242747e-12, 1.898843038361520e-08
3060, 1.211122259805117e+01, 1.629211056600441e+00, 2.320132616693173e+00, 1.173220261810765e+03, -1.294774527544891e+02, 6.481165269371761e+05, 1.391491488047164e+05, 2.089286941599535e+02, 1.755689137170063e+00, 1.325215702902061e+05, 6.661338147750939e-14, 5.866240826435387e-11, 1.142552719102241e-11, -2.491287887096405e-08
3061, 4.695405063146779e+01, 2.120066636296082e+00, 2.347275042573828e+00, 1.065403882994863e+03, -1.453896638275896e+00, 6.272236849313842e+05, 1.541741315326388e+05, 2.288115140565598e+02, 1.496797040868497e+00, 1.468310776501322e+05, 4.320155344572640e-14, 2.462385850776627e-11, 6.440001310004106e-12, 6.094342097640038e-08
3062, 5.250149929375233e+01, 5.100133350778496e+00, 2.112266372210196e+00, 8.207045954836307e+02, 4.093107408859241e+00, 5.347876287891568e+05, 1.501377935487701e+05, 2.476120007741915e+02, 1.231711202614510e+00, 1.429869462369239e+05, -9.346690088563037e-15, 6.025402399245650e-11, 1.147434924853030e-11, -7.639755494892597e-09
3063, 5.270628445693529e+01, 5.329477751715249e+00, 2.097038032580852e+00, 8.020374941997654e+02, 3.398167670571949e+00, 5.285609978321650e+05, 1.500735147281546e+05, 2.493033372333248e+02, 1.208312786457330e+00, 1.429257283125283e+05, -4.744815651491763e-14, -3.247180302423658e-12, -4.710787315787002e-12, 5.044057616032660e-09
3064, 4.665451146096095e+01, 2.120066636296082e+00, 2.345964250702786e+00, 1.065517185509386e+03, -2.291263460467136e+00, 6.269985539485002e+05, 1.540091894039545e+05, 2.286944317707610e+02, 1.498178059452076e+00, 1.466739899085282e+05, -3.277933480205775e-14, -5.375966338760918e-11, 2.233734031076295e-11, -1.346779754385352e-08
3065, 5.258923822742113e+01, 4.870788947112959e+00, 2.128323793376566e+00, 8.421273681597080e+02, 4.479295293077471e+00, 5.416992774454884e+05, 1.500358506316658e+05, 2.455770001652261e+02, 1.259515553026439e+00, 1.428898577444437e+05, 2.873395965607983e-14, -1.967848106687597e-11, -3.491457123416808e-12, -2.564775058999658e-08
3066, 4.635497229045410e+01, 2.120066636296082e+00, 2.343862137629501e+00, 1.065450958353333e+03, -3.154231332523584e+00, 6.265867129136426e+05, 1.537692871877900e+05, 2.285429784192918e+02, 1.499928362284323e+00, 1.464455116074191e+05, -2.525757381022231e-14, 9.201528428093297e-12, 1.480104927509274e-11, 5.507899913936853e-09
